campaign_member_id,campaign_id,member_type,lead_id,contact_id,status,has_responded,created_at,updated_at
4awkevuRp6Svj9JoIp,QngaMszafovek4SXx6,Contact,,GOJBOHB2ZGIPatnDAG,Sent,False,2025-01-27 16:28:13,2025-01-28 16:28:13
269WjjsT7mOyRmvAD5,Jbx3uJrFJY2I5iuXnA,Lead,hxvlVJ6cBVeJifiPFw,,Sent,False,2025-02-16 16:30:46,2025-02-27 16:30:46
fCSZJTt8GMjoCWmQZ3,EE9R6f7VZxXJICdlq1,Contact,,KkOPnPuYIM1dSXDlbt,Sent,False,2024-08-02 20:12:25,2024-08-03 20:12:25
ddOK8vGuHyFhJfQ3a7,6pxCFklP2luDJR2Evw,Contact,,n3Z2Vx3IclLErNiyqH,Responded,True,2025-08-22 09:39:53,2025-09-11 09:39:53
BJN74bQcHJMr2F2tQ1,5XYwZX2HAJOb4T7dhV,Lead,HYkwqDFYnaYqKffoK0,,Sent,False,2024-08-10 12:00:48,2024-08-27 12:00:48
lRdzgpQCrzlR1ZS6Qb,EE9R6f7VZxXJICdlq1,Contact,,9Mste5zm6N5yIF76ok,Unsubscribed,False,2025-02-16 14:26:01,2025-02-25 14:26:01
nfkoZKxiJlft8aEkAW,8tg65JpR4ZlykSTM98,Lead,0gQYxRbwd9kl5ATgUG,,Sent,False,2025-08-05 12:08:42,2025-09-01 12:08:42
MtDcpHJl8HpebL8neX,0FgtMT4fNxIfPjBD0b,Contact,,ZNgdXhmMf8q6AAuqxG,Responded,True,2024-05-29 02:23:26,2024-06-15 02:23:26
xdsXTz0EvhmqjzeU8K,4A8t9Jk0ll1RSJJOju,Lead,Qj4abgFrfFjjR80oNt,,Responded,True,2024-07-08 19:05:30,2024-07-21 19:05:30
RU7wMiLJvGrpFsI5uW,aPrBTsuGMeCtPyTm4I,Lead,hGzKGzeeK1sv0ZICTO,,Bounced,False,2024-03-10 08:12:34,2024-03-26 08:12:34
3EhItlPhnuDvO8GIO8,oB3zxU58ueiKdvtze2,Lead,A33U32KHqbduDGZKA3,,Sent,False,2024-03-01 22:14:17,2024-03-13 22:14:17
F20EYhebxX5PiCOZJI,8tg65JpR4ZlykSTM98,Lead,ycOcX7ZxaTtSptSNvR,,Sent,False,2024-02-28 17:12:37,2024-03-09 17:12:37
tA77818E5jeVeeUyOz,kgqVLVQ98jdJE5YwGx,Contact,,bKeHsJXa4QR2fs9HYM,Sent,False,2024-07-07 16:55:02,2024-07-30 16:55:02
Gcix95EXWyH0DgB8SB,xqeM3BKM0x8s5QhYug,Lead,ALuDXUgPxMe6w1SXVx,,Sent,False,2024-04-26 08:52:44,2024-05-18 08:52:44
gFQSlHZ0APPlxUsZZu,A9jzzae12xCtxuXJ6B,Lead,0oKa9iTqeeNof5jNSz,,Responded,True,2024-01-04 07:39:53,2024-01-30 07:39:53
RQXIVcz6SKlJXPxiHz,tzFhRqj1eQHJyJWWjO,Contact,,jgy9M67MVpSzuforlo,Sent,False,2025-02-26 17:16:13,2025-03-16 17:16:13
B8AmQJwgkInzXJo6iv,6JGarktZnDwO9yqWqb,Lead,AAvGAKVycVNtGZ55mZ,,Sent,False,2024-10-01 08:04:20,2024-10-02 08:04:20
UsCcgQdEOEuEgfhkbn,e2X0kqcomdUJnOY9f4,Contact,,29RhNmqhADExpbAP77,Sent,False,2025-07-21 10:32:54,2025-07-26 10:32:54
HWC91e44M2KGzMqOVW,ktHrBtPl8NBJVLRXyK,Contact,,GhfAT5tqt2JQ1AKFyA,Sent,False,2025-09-12 01:34:12,2025-09-13 01:34:12
DwS60DzztwNmSDhG2o,h52xOZ3j51Tpe37GO5,Lead,45MFDMMDZM7wXNzFVm,,Sent,False,2024-08-22 13:02:21,2024-08-29 13:02:21
OrI5iJYEAwws1hH3Ew,ItcGN5MsMUe7PTLEnn,Lead,zvNAZ6m1DEF0w3cnaN,,Sent,False,2024-10-14 04:23:39,2024-11-06 04:23:39
PoUyiocwxmrBBrZV95,IYUwL0AaY0SJA04csh,Contact,,DcWlRpfb9UnXywHRsH,Bounced,False,2024-03-14 00:16:39,2024-03-17 00:16:39
mvA6QvEMx7UlKXL5TH,aPrBTsuGMeCtPyTm4I,Lead,jqWl3vTgFkZmyKhlo7,,Unsubscribed,False,2025-05-21 01:05:44,2025-06-16 01:05:44
rEWXP2bGjhZhrqrk8P,dSpJys0X6Bimtnf0Lx,Lead,3ly7EBTT4OTYpBdhVf,,Sent,False,2025-01-11 04:11:27,2025-02-08 04:11:27
Y7vI3lHzKY9yqCOT4h,T9Zrv8Ypz8oQiJaNY3,Lead,2I2rR3gNtunGia3gCH,,Sent,False,2024-07-22 04:03:15,2024-08-01 04:03:15
vVJypvjj2z3aqSdq18,c5crlPrKdfEbfNvv6b,Contact,,sqrtKh6BYl8xQew4QH,Sent,False,2024-12-08 07:39:41,2024-12-23 07:39:41
37MoKKut16ew4TBupC,5LcvzlLBp9f9VplB1Z,Contact,,5bhJKetfuJqD87Xfqk,Responded,True,2024-02-11 12:07:16,2024-02-28 12:07:16
BfO7bEGmsrGgFLZl3L,5XYwZX2HAJOb4T7dhV,Lead,UJshke6fjYiIhj8m4d,,Responded,True,2024-07-19 02:08:44,2024-08-13 02:08:44
WOrfAGn9RNsnIuy8Q0,czEQwS0dtsjNbtMv2M,Contact,,OFbY374clWbGxTFkQm,Unsubscribed,False,2024-10-23 23:01:43,2024-11-14 23:01:43
t8GUgut17V8jYLjh9x,5LcvzlLBp9f9VplB1Z,Lead,kIxMWAYALsQwuulReD,,Sent,False,2025-10-13 13:50:32,2025-11-04 13:50:32
53bM4SdzUih5r8qJsi,EE9R6f7VZxXJICdlq1,Contact,,NzUBOxgNLBpIki99ug,Sent,False,2024-10-24 17:25:13,2024-11-14 17:25:13
nX6xV3036lapcU4RF3,ItcGN5MsMUe7PTLEnn,Contact,,1keGXtM0qQug5bwBoT,Sent,False,2024-12-22 12:55:33,2024-12-30 12:55:33
vV36cUPHBTPk2ZbxF0,QngaMszafovek4SXx6,Contact,,s96jABTENbddVrzCcb,Sent,False,2024-05-03 17:28:50,2024-05-09 17:28:50
uVOHeb4wanbvQvEYGv,zCPp3tVTQ8MZmUR1Zu,Contact,,h0vUirhRCdI7YStby1,Sent,False,2024-01-16 08:17:34,2024-02-14 08:17:34
2GrhIuPcKuohLxwC4Y,5XYwZX2HAJOb4T7dhV,Contact,,DmVp1mkTxTdrNM6DtF,Sent,False,2025-02-10 18:11:01,2025-02-26 18:11:01
qtClZgNNjmUqmHfr28,Pjy99hz8hGr2Tx5BAc,Contact,,hCjnKGq4kXScZnOY43,Sent,False,2025-03-06 21:23:07,2025-03-09 21:23:07
4IF5oPgvlXRZifkBpa,qyGYgImqhWuBOaj93t,Contact,,LjagW3mCYXdr7rNLCH,Sent,False,2025-12-20 02:21:35,2025-12-31 00:00:00
z8CQDmBamLinlp4Kv9,lvvh9tG4woS1U43qgF,Lead,6F6PX4cB8gY7AWDMCY,,Responded,True,2024-05-14 17:52:31,2024-05-17 17:52:31
3FUpTkXelR27Ino7W1,EE9R6f7VZxXJICdlq1,Contact,,rAxYwwmmHy2xjoSoO5,Sent,False,2025-01-31 21:17:35,2025-02-10 21:17:35
21BgRO0jkzqH627pb0,8JvEJGzdaOgNfnvJtp,Lead,E9xVL39hRtINWg5FLP,,Unsubscribed,False,2024-10-28 11:21:44,2024-11-26 11:21:44
cj6RPph1mY6YPqVbrQ,6pxCFklP2luDJR2Evw,Lead,nhXP94MmAOTtmHYLZe,,Bounced,False,2024-02-12 05:35:51,2024-03-13 05:35:51
sENkNLNoWjPsT42EG9,mIHoxjTSWipIVRauzo,Lead,3CGzSRsOFDre6JRBnY,,Responded,True,2025-09-10 19:43:02,2025-09-19 19:43:02
VCbfXTOw2PibO2Knxm,nCA0jTIjHULJ4vO64d,Contact,,YoyxJTjDNaODmlNGuW,Sent,False,2025-08-16 01:14:30,2025-08-21 01:14:30
1NkOpIUWziupXjoPsF,wjEZFGcE2nq1hOeDKS,Contact,,I0dZS6v6QaPuzjHl0H,Sent,False,2025-06-21 15:38:00,2025-07-07 15:38:00
AK4Xj3RBUzz6ej960G,tzFhRqj1eQHJyJWWjO,Lead,dSOTzacXgKuY3CZfXz,,Bounced,False,2025-04-12 21:23:24,2025-04-25 21:23:24
yuyhvkp9g06Lp9YxLk,zCPp3tVTQ8MZmUR1Zu,Lead,zmaJP5mq3Uu1kDkU51,,Sent,False,2025-10-06 05:06:48,2025-10-20 05:06:48
birqVdjQAEobepbx7i,4yTRF1BKXqIVxMZoBL,Lead,l5mbIdhtcOjEZze3ia,,Responded,True,2024-08-18 14:52:14,2024-09-16 14:52:14
i6BHRiLuNcns93x0Ve,5LcvzlLBp9f9VplB1Z,Lead,iVG6AaJzH8BX2WRwpo,,Sent,False,2024-03-16 23:54:02,2024-04-11 23:54:02
1xi6iumAZEcAHFq3Ue,Z3ZYUr576NAmJMiYB5,Contact,,MSu4ZgsL26VZdUJtsZ,Sent,False,2024-04-09 22:25:36,2024-04-13 22:25:36
23d9mfvTQ247xlUdUT,RGaIqiMZa6Tp5EvRun,Contact,,gSMvJ5Nm6uQv8VcYVC,Responded,True,2024-11-25 20:55:22,2024-12-07 20:55:22
5N0DcW0XniCbolNykK,Z3ZYUr576NAmJMiYB5,Lead,1S8kRHhAYIil5bIVT6,,Sent,False,2025-11-07 14:45:12,2025-12-07 14:45:12
822KNgw5TW7RdkjWnM,4yTRF1BKXqIVxMZoBL,Lead,fQAmmDvN0otYsC6sJf,,Sent,False,2025-04-03 05:18:50,2025-04-21 05:18:50
fcJ3QCTg9gBaClGEWD,zCPp3tVTQ8MZmUR1Zu,Contact,,6pfb5aQYoTidqzIuEZ,Sent,False,2024-06-09 18:04:43,2024-06-25 18:04:43
xsCAzGqrAjICf6l8hP,4A8t9Jk0ll1RSJJOju,Contact,,JJbRghxmXwp34TUwxn,Sent,False,2024-03-25 05:15:18,2024-03-27 05:15:18
573AXRlRvTgSb5ZGdT,T9Zrv8Ypz8oQiJaNY3,Contact,,AEV5yNWkuTjvfVJUCe,Responded,True,2024-11-10 16:48:58,2024-11-27 16:48:58
ktZZenWXhHF4gaTcUS,tzFhRqj1eQHJyJWWjO,Contact,,TRtfKhp8FkeEWe1OsK,Responded,True,2025-06-02 19:59:23,2025-06-02 19:59:23
u5TdDqnSGGlqBw4Rh0,HMbpyMV6qEEdLLxYCY,Lead,9MTdMJeH8FiIqHifLT,,Sent,False,2025-01-21 03:44:16,2025-02-06 03:44:16
GHY0XRUPO9VjpZ57Nx,mUoK5i8xMFO0Y0eiWP,Contact,,WsdzEct9uHf81CntBE,Sent,False,2024-07-26 21:50:31,2024-07-31 21:50:31
zsEZMPxmTr3wxzhEPL,EE9R6f7VZxXJICdlq1,Contact,,1TSG8QRmnfk0BlQkuw,Sent,False,2024-09-02 09:43:53,2024-09-12 09:43:53
T1PwW9BCg5CJ6wACZs,4yTRF1BKXqIVxMZoBL,Lead,hQUFAECYlB0Shx3yqZ,,Bounced,False,2024-09-30 23:27:25,2024-10-18 23:27:25
mdG2LvuditUsHCNqGS,ktHrBtPl8NBJVLRXyK,Contact,,Q0BTq6iA4eIUUjcvCN,Sent,False,2024-09-09 21:41:59,2024-09-19 21:41:59
cy64Ou5z5nCWQq7KkR,sskORbbLKzMtcQ5EhG,Lead,Vi5ELOQcyFzoXnMsXf,,Sent,False,2025-11-26 06:28:51,2025-12-18 06:28:51
Id51QjEgznDF9PPpps,h52xOZ3j51Tpe37GO5,Contact,,OwdYljHKXaiLBQFuGh,Responded,True,2025-02-13 05:58:24,2025-02-20 05:58:24
sa1Xr40iAs8VUzsLP5,EE9R6f7VZxXJICdlq1,Lead,OJzo04hWejANhCBwRo,,Responded,True,2025-07-29 12:37:28,2025-08-21 12:37:28
RUXUdy2lHyauhn1fXi,5XYwZX2HAJOb4T7dhV,Lead,XAVgEIQu73vfNWtPPY,,Sent,False,2025-06-05 07:06:24,2025-06-25 07:06:24
BgjMiZFre8dbZzZwa6,ktHrBtPl8NBJVLRXyK,Contact,,JUCMuvdcq4eZJJSLm1,Responded,True,2025-08-04 03:10:12,2025-08-18 03:10:12
TqImmwNWnDxPKvvPe7,nCA0jTIjHULJ4vO64d,Lead,6gngp4oOtppl3qTd6y,,Sent,False,2025-01-29 18:30:40,2025-02-09 18:30:40
1OkFqk7Fv66R5ISnna,IYUwL0AaY0SJA04csh,Contact,,yGK8PjIVpTM2C6JjQG,Sent,False,2024-10-27 14:13:05,2024-11-09 14:13:05
P5VW1deTFYbi0DZA25,4yTRF1BKXqIVxMZoBL,Contact,,UM5sPRo2j63ZW1ebAE,Sent,False,2024-09-23 08:28:51,2024-10-20 08:28:51
E5HPp8QhcyeO3icM8o,xGUynvEYAako788xe8,Contact,,iaF9KVZyt06lv1ZaWv,Sent,False,2024-11-28 09:34:33,2024-12-23 09:34:33
sPhKlEKGjvB9yxSEZK,5XYwZX2HAJOb4T7dhV,Contact,,BYczfgrIF7MDJC13PT,Sent,False,2025-06-16 11:30:06,2025-07-11 11:30:06
7WxNHPjGNtRbTYbVzJ,IYUwL0AaY0SJA04csh,Lead,JU7vQExd8HFqQk8qfs,,Unsubscribed,False,2025-06-28 11:31:49,2025-07-15 11:31:49
W6mXhni8DUswsyrH5J,c5crlPrKdfEbfNvv6b,Lead,9YbzEKMB0NMqZdWp4e,,Sent,False,2024-07-13 06:38:19,2024-07-16 06:38:19
cMoZfZ9GbJWD8Rylk0,RGaIqiMZa6Tp5EvRun,Lead,CmiRTzsxy9cRSZE75y,,Responded,True,2024-04-03 13:15:44,2024-04-29 13:15:44
4mQJo6z2XcupsMyMhT,4yTRF1BKXqIVxMZoBL,Lead,MwwsEuF327kU1C20r7,,Sent,False,2025-07-09 20:48:35,2025-07-30 20:48:35
uVcQOH0GT1NThPPY95,csxgAmLo4sbfOrLDOp,Lead,vDd3tVAv3iDhvyAYvM,,Sent,False,2024-09-28 04:54:26,2024-10-15 04:54:26
h7xlzFmo1QnsKCa5uB,c5crlPrKdfEbfNvv6b,Contact,,YJPf4izI67E56Ihb5K,Sent,False,2024-04-13 02:19:55,2024-04-19 02:19:55
k0k8hXbvMaR06OxOPR,dSpJys0X6Bimtnf0Lx,Lead,iPUQGjNttAGzRVYdsZ,,Sent,False,2025-12-22 15:28:28,2025-12-25 15:28:28
47ZcWJ9TI8P7aJIV60,Pjy99hz8hGr2Tx5BAc,Contact,,EoWHiZpMDSZS4Q13Rf,Unsubscribed,False,2024-03-26 01:11:03,2024-04-04 01:11:03
oopM14P2HVsVExur5a,c5crlPrKdfEbfNvv6b,Contact,,WNGmehhWLgf9GWvGXh,Sent,False,2025-11-01 00:46:43,2025-11-08 00:46:43
pHGqky0MtugM3rZlkt,sskORbbLKzMtcQ5EhG,Lead,X45hpizsDVnswdyhGf,,Sent,False,2024-07-20 03:06:17,2024-07-27 03:06:17
Wvxc15zg8yJBifpVTY,4A8t9Jk0ll1RSJJOju,Contact,,zSmLngQtxPm4v2VRy5,Sent,False,2025-09-11 03:57:36,2025-10-11 03:57:36
FcPwfxLKiDa0f8Gz7H,qyGYgImqhWuBOaj93t,Lead,WHQFAMqksGXnBZOdqv,,Responded,True,2024-03-22 20:38:27,2024-04-20 20:38:27
DdTT1a5PUAbj5e7fVn,o6OHzuOTUFUBAjdHLD,Lead,QiwkfW6pdefMxEPtxY,,Sent,False,2025-11-14 19:14:20,2025-12-08 19:14:20
7c1edZzIfSxvSDqoTe,xxymgnZ3Kzu12XPqUV,Lead,eQvewkMCG8m7p6gfci,,Sent,False,2025-01-10 10:32:38,2025-01-25 10:32:38
5O5eUYnO3WjvlsgwOJ,sskORbbLKzMtcQ5EhG,Contact,,CvODltVUAIVsRLq1aQ,Sent,False,2024-11-10 22:13:15,2024-11-19 22:13:15
W9JxQwMTeWGt6SI7VY,5XYwZX2HAJOb4T7dhV,Contact,,enYApE7ezAwNbf3g2C,Responded,True,2025-01-03 08:04:30,2025-01-30 08:04:30
82tM2abt9FDMEGJ5df,aPrBTsuGMeCtPyTm4I,Lead,z7Ltt5lu8PPmZqF427,,Sent,False,2025-04-22 00:49:27,2025-04-30 00:49:27
wCARZ4h6vvWphyqKLv,o6OHzuOTUFUBAjdHLD,Lead,hwklJ4BHJIFtcA7zx7,,Sent,False,2025-12-11 14:03:59,2025-12-13 14:03:59
llmejfOJyNkrDNqd5X,Jbx3uJrFJY2I5iuXnA,Lead,Wuhl5h1w6Drh9DfPfI,,Sent,False,2024-08-29 16:46:05,2024-09-25 16:46:05
8RajSqQNC0K70Q8DcR,V7RpTNnnv8A4nxV0dk,Lead,AwGWCKyt6RXu00TmvT,,Responded,True,2025-09-07 19:19:52,2025-09-27 19:19:52
dbuSlzaGZuQoiheuCt,Jbx3uJrFJY2I5iuXnA,Contact,,yufLmNMJehYQNfXsgb,Sent,False,2025-02-02 06:47:16,2025-02-13 06:47:16
F0I4RvktvVxq4T18Im,sskORbbLKzMtcQ5EhG,Lead,fPnWyI3H7Wu1BqDfbj,,Responded,True,2024-03-16 00:58:15,2024-04-03 00:58:15
NSQ1LnEoUKMQAkulB0,sXbdmggxiHGyKA10au,Contact,,zBH7yjmj2j9A4RSPUQ,Sent,False,2024-12-23 13:23:49,2024-12-24 13:23:49
SyPKrWFCflnkMsgZNn,ROEK23iSCCfcTNYaea,Lead,yYsa5rsRBmG16TfXb5,,Responded,True,2025-10-18 03:08:10,2025-10-24 03:08:10
FcnJZY0Y1R0jsPw360,c5crlPrKdfEbfNvv6b,Lead,crCPT1equOWiIXO9jf,,Unsubscribed,False,2025-06-23 21:16:40,2025-06-27 21:16:40
gYybLbwKzeIPLxzE9u,xxymgnZ3Kzu12XPqUV,Contact,,WtHXbW4JJB5Q7R4ADX,Sent,False,2024-02-18 11:39:40,2024-03-07 11:39:40
o5NmAPDEUBLJAkUGop,HMbpyMV6qEEdLLxYCY,Lead,B5uG5SwvzzSliY21p8,,Bounced,False,2025-07-30 10:12:36,2025-08-25 10:12:36
vghM8Od3W1qe8xx1ly,fbnldpuIX6CRgru0m8,Lead,FIxWia4FMpsZI3PbT5,,Sent,False,2024-02-10 15:21:46,2024-02-21 15:21:46
1jrk6IC1uAEgMeuowK,fbnldpuIX6CRgru0m8,Contact,,5qgOA8HgkwTTO9e4YX,Sent,False,2024-03-01 12:08:12,2024-03-10 12:08:12
kpGX6bOkTqlRXGVCcd,fX3NRI0Xb2Wh2NENDK,Lead,HIo8rpIMChyeJxyTSW,,Sent,False,2024-04-14 08:52:56,2024-05-01 08:52:56
jiJhYh3wbKVoav5N6B,5XYwZX2HAJOb4T7dhV,Contact,,nzeK6wt2cnEC3OTtUq,Sent,False,2025-02-18 10:43:40,2025-02-24 10:43:40
Me7Jsf7e8oKkGwq4EY,RGaIqiMZa6Tp5EvRun,Contact,,wqyETmOWCa4qrAYfQt,Responded,True,2025-01-11 00:40:04,2025-01-23 00:40:04
XrTiPUvIK4LdsH1clc,EE9R6f7VZxXJICdlq1,Lead,ImuAFDUepise8CFJ8H,,Sent,False,2025-05-10 06:21:44,2025-06-04 06:21:44
d1syY2QFt4byGwsNjK,knerxPHZTsagyW193E,Lead,sElWPIpIGmMMLD328P,,Sent,False,2024-11-01 22:46:46,2024-11-06 22:46:46
BNqaoH491hRsqxT8mf,sXbdmggxiHGyKA10au,Lead,Fa9gH9fycJVNZcJMw6,,Sent,False,2024-04-19 22:39:38,2024-05-18 22:39:38
8yfY303YxXhFtGgHbL,Jbx3uJrFJY2I5iuXnA,Contact,,3xYcxz4Rmrn7IV02q2,Sent,False,2025-11-01 11:04:41,2025-11-13 11:04:41
ehfOCubMqOUFZUoXvC,1WtSrFE7EuGqZSxpS4,Contact,,ywnz7WErfgiWvDLMup,Unsubscribed,False,2025-02-04 12:51:39,2025-02-14 12:51:39
E9s74R9jfh15rHU7WW,ROEK23iSCCfcTNYaea,Lead,W2haOxtWFImmCx8RUF,,Sent,False,2025-11-29 14:30:41,2025-12-22 14:30:41
sO5Zmwvn5BzAfKCp7s,EE9R6f7VZxXJICdlq1,Lead,LCU63PRqlBfNL00yAr,,Unsubscribed,False,2025-01-11 00:04:34,2025-01-26 00:04:34
6pf7jwWgpce2uSmxER,V7RpTNnnv8A4nxV0dk,Lead,lBRXqzQZVTi17TPd27,,Responded,True,2024-05-03 23:42:01,2024-05-30 23:42:01
3JKycPNlJTeoyVeA1i,xqeM3BKM0x8s5QhYug,Lead,OY4ZN25h49t0I6zr2Y,,Unsubscribed,False,2024-07-06 03:35:55,2024-08-05 03:35:55
zKHpLSVNQol0wH0K3Z,kgqVLVQ98jdJE5YwGx,Contact,,16t8SpQGX3717N0mKq,Sent,False,2024-04-01 03:07:35,2024-04-02 03:07:35
090UApWPV3DLwMIaWy,ytG4pJS3x02ix2KNtI,Lead,dETSq1upDZ0VQOQiR0,,Sent,False,2024-11-06 10:04:41,2024-11-10 10:04:41
y91CnqBJCO6OJFHsUY,csxgAmLo4sbfOrLDOp,Contact,,g2nvV6ngGsurs60MhH,Unsubscribed,False,2025-12-25 18:08:51,2025-12-28 18:08:51
8ztJVjuKqdMWlWqh5c,A9jzzae12xCtxuXJ6B,Contact,,lr5VUhYIVb9BBVhD7I,Sent,False,2025-09-24 04:27:43,2025-10-24 04:27:43
UcFnmhRgmYusjkof4F,h52xOZ3j51Tpe37GO5,Contact,,yTZ1ZiSVsMnILdWiAs,Sent,False,2025-04-29 20:00:06,2025-04-30 20:00:06
EFqJDRt6Wdqnzaz8Ez,Pjy99hz8hGr2Tx5BAc,Lead,I6LaBwZ7JNjJaBOQln,,Sent,False,2025-07-27 16:57:16,2025-08-11 16:57:16
uq36FiJHUhR1yyAr8V,0FgtMT4fNxIfPjBD0b,Lead,PgWs8OYkJ7BiFUZqsS,,Responded,True,2024-06-18 17:43:06,2024-07-09 17:43:06
Rf9dokILaSyjU2fAbN,ytG4pJS3x02ix2KNtI,Lead,Ij2Y3NjlksPInkUX8q,,Responded,True,2024-05-14 14:00:11,2024-05-25 14:00:11
VknmfW0meI0QErxcpQ,nZYJNQN8JcCyXmMHef,Contact,,2SnYzeFh3Oa4AY0k6P,Sent,False,2024-08-04 17:11:02,2024-08-07 17:11:02
i1r1EOMRcf3BFvaCUC,HMbpyMV6qEEdLLxYCY,Contact,,RkhYN5ESnyAYplmgW1,Sent,False,2025-09-23 08:33:11,2025-10-14 08:33:11
BN2CJ18eDZppiUN3T3,ktHrBtPl8NBJVLRXyK,Contact,,XKLrBXbbmYpCRKwy7T,Responded,True,2024-05-07 15:08:19,2024-05-20 15:08:19
WJ6iPJsJAlhEtay6a7,0FgtMT4fNxIfPjBD0b,Contact,,SZ1G84YZHkvuxoRRJ5,Responded,True,2025-09-27 06:23:51,2025-10-07 06:23:51
HzkRpkaIMLv7sANAW0,sskORbbLKzMtcQ5EhG,Contact,,bdEbfqtiQBKygidnX6,Responded,True,2024-10-31 14:56:34,2024-11-05 14:56:34
r8v87PkiTayPBepdXg,kgqVLVQ98jdJE5YwGx,Lead,vdxzhrlj7wwUpLDXUz,,Sent,False,2025-06-21 13:22:37,2025-07-06 13:22:37
keKoHs2ppPjtKnZDmb,IYUwL0AaY0SJA04csh,Lead,vnWE7BVoertxLhNNsn,,Bounced,False,2024-08-07 23:06:25,2024-08-16 23:06:25
wc1aXEDYVKPzJXTPTU,5LcvzlLBp9f9VplB1Z,Contact,,vlsocX5uqoCdVZcpyd,Responded,True,2025-05-31 10:52:59,2025-06-18 10:52:59
u3NEpt4pTArF61wWu2,6pxCFklP2luDJR2Evw,Contact,,FNBCQ87fSx6ybz120R,Sent,False,2025-11-22 22:21:34,2025-12-02 22:21:34
Jp25yDcBbW8Gak4Bg2,ROEK23iSCCfcTNYaea,Contact,,wd1jHzi9I86R9CC1gl,Sent,False,2025-08-28 20:50:58,2025-09-03 20:50:58
gNmtv0iBmhfUtXMB76,nCA0jTIjHULJ4vO64d,Lead,SoI5Qs9HKYIeoctT4d,,Unsubscribed,False,2024-03-15 10:44:59,2024-04-05 10:44:59
v0yxpmwijASs9hL8EJ,fX3NRI0Xb2Wh2NENDK,Contact,,qMnImJtPzg3MRINGI0,Bounced,False,2024-12-05 05:22:20,2024-12-16 05:22:20
VYcNg4P5vdUcfPLE4h,jUdss4gvwqwxXygFrM,Contact,,NXEMV7Rlna2mLeB7RD,Bounced,False,2024-08-14 02:41:41,2024-08-17 02:41:41
4PNnRhY8ZYyJyitzFA,wjEZFGcE2nq1hOeDKS,Lead,VWduRqiTqqxceysGTp,,Responded,True,2025-10-26 00:07:43,2025-11-12 00:07:43
i2vOKHPJol77u3udmw,xqeM3BKM0x8s5QhYug,Lead,8mvdTM1IUvc41NyMQ2,,Sent,False,2025-06-08 18:09:41,2025-06-30 18:09:41
EXVO5hWteem8Kl5bKq,nZYJNQN8JcCyXmMHef,Lead,JxKVmROH8V9sh3vKBF,,Sent,False,2024-03-13 23:17:55,2024-03-24 23:17:55
kFYnrOQ5YDEygA1o9F,Jbx3uJrFJY2I5iuXnA,Lead,nP18TZMdBKHBUQ9DQ0,,Sent,False,2024-12-11 18:41:28,2025-01-04 18:41:28
qNHmhwk3QBnGKNMXwX,0FgtMT4fNxIfPjBD0b,Lead,cX3tPIobFMNncVFUvt,,Sent,False,2024-08-05 18:20:34,2024-08-27 18:20:34
NGUZx4LOPgwBGi4ydy,e2X0kqcomdUJnOY9f4,Lead,erFlEEQNRURFioOpKq,,Sent,False,2025-02-04 12:47:17,2025-02-10 12:47:17
SZN54bGYYt69g7WBNH,zCPp3tVTQ8MZmUR1Zu,Contact,,o5KcmSZ9TzOQTJg9qB,Sent,False,2024-11-22 12:18:58,2024-12-18 12:18:58
wxz9oNs3XZYbpXBzfc,mIHoxjTSWipIVRauzo,Contact,,DSyb6Et98H17En9KfO,Sent,False,2024-04-07 05:07:07,2024-04-16 05:07:07
EvbYOi1sB0H1JSm56M,NKUp4BJED1d7EjzQf3,Contact,,hAXNrsgbTvNICt5YwS,Unsubscribed,False,2024-05-30 05:00:26,2024-06-15 05:00:26
LttqizCv2TOt9X9fXP,8tg65JpR4ZlykSTM98,Contact,,VzVGNUkxmOBxALbe12,Responded,True,2025-03-04 08:49:10,2025-03-06 08:49:10
lqo3uXI2URU917Z5Kc,csxgAmLo4sbfOrLDOp,Contact,,MJOglTqkopNAeAbtL0,Responded,True,2025-11-07 05:44:39,2025-11-26 05:44:39
Ig6Vas5kyvMthTfRuw,sXbdmggxiHGyKA10au,Contact,,GyYnhrzzCp2aAEQ5Fl,Responded,True,2024-03-04 02:56:45,2024-03-09 02:56:45
LOqFQKyONNKP6OPM4d,csxgAmLo4sbfOrLDOp,Contact,,m8XKpXVWPTBl03Ijn0,Bounced,False,2025-02-08 01:58:39,2025-02-28 01:58:39
UVLeF7mJSnDpifeHrU,csxgAmLo4sbfOrLDOp,Lead,YcKTNiPdctgCWFtdhY,,Sent,False,2025-11-24 13:20:32,2025-12-19 13:20:32
gQvc4Abo5UUXn9LaVW,knerxPHZTsagyW193E,Contact,,cxOHwIWUXjrfuYPNQh,Sent,False,2025-12-23 15:57:09,2025-12-31 00:00:00
uoYNJX1yL2KhDGTv5w,zCPp3tVTQ8MZmUR1Zu,Contact,,Pak0tMbpEW6IXmh16I,Unsubscribed,False,2025-04-06 21:23:11,2025-05-04 21:23:11
GJYOan8o97jNvP1oDR,czEQwS0dtsjNbtMv2M,Contact,,OMJ1Sb1Us8mLerTom5,Unsubscribed,False,2024-01-15 00:16:21,2024-02-07 00:16:21
g5Fs8yt6cOxOdj45GX,5XYwZX2HAJOb4T7dhV,Lead,9ZXzCdXR8YyJ2Frj16,,Sent,False,2024-12-08 17:48:48,2025-01-06 17:48:48
